"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","logAdjP","Category","category","subcategory"
"GO:0022411","GO:0022411","cellular component disassembly","31/622","483/18860",0.0641821946169772,1.94610320012249,3.88992014645425,0.000341940340262396,0.00593452242095777,0.00471054862378395,"RAC1/RAC2/PPP1R9B/HSPA8/GSN/VCP/IRGM/NAPA/RDX/SPTBN2/ARF6/CAPZA2/SPTBN1/DPP4/ATP2A2/ACIN1/ADAM10/ASPH/CAPZB/CFL1/CFL2/CLTC/EIF5A2/GRWD1/LAMC1/LIMA1/PPP1CA/SPTAN1/TAOK1/UPF1/USP10",31,2.22661422503089,"BP",NA,NA
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","14/622","146/18860",0.0958904109589041,2.9075452583359,4.27300974274082,0.000343028438837779,0.00593452242095777,0.00471054862378395,"HSPA8/GSN/IRGM/MYADM/RDX/SPTBN2/CAPZA2/SPTBN1/CAPZB/CFL1/DDX3X/HSPA5/SPTAN1/ZDHHC12",14,2.22661422503089,"BP",NA,NA
"GO:0070482","GO:0070482","response to oxygen levels","25/622","357/18860",0.0700280112044818,2.12335738153782,3.95728103686672,0.000354361190308789,0.00610736142388253,0.00484774020713499,"CAV1/HSP90B1/P4HB/HYOU1/ATP1B1/ATP6V0D1/CYBB/TM9SF4/MT-CO1/MT-CO2/MT-ND1/MT-ND2/MT-ND4/MT-ND5/CA3/DPP4/CAT/ADAM17/CLDN3/ENO1/HSPG2/LMNA/NONO/SLC2A1/TFRC",25,2.2141463783907,"BP",NA,NA
"GO:0031424","GO:0031424","keratinization","10/622","82/18860",0.121951219512195,3.69774919614148,4.52115865632602,0.000357509687723912,0.00611529729001428,0.00485403932956368,"KRT1/KRT16/KRT4/KRT5/KRT7/KRT73/KRT75/KRT76/HRNR/TGM3",10,2.21358242525495,"BP",NA,NA
"GO:0140056","GO:0140056","organelle localization by membrane tethering","10/622","82/18860",0.121951219512195,3.69774919614148,4.52115865632602,0.000357509687723912,0.00611529729001428,0.00485403932956368,"VAPA/VAPB/ARF6/ATP2A2/CAV2/RALB/STX10/STX6/STX8/VAMP3",10,2.21358242525495,"BP",NA,NA
"GO:1902743","GO:1902743","regulation of lamellipodium organization","8/622","54/18860",0.148148148148148,4.49208050494224,4.74568412647095,0.000364817141414435,0.00621692132372913,0.00493470377367603,"RAC1/RAC2/CD44/CFL1/CORO1C/EPHA2/HSP90AA1/LIMA1",8,2.20642462867278,"BP",NA,NA
"GO:0006631","GO:0006631","fatty acid metabolic process","28/622","421/18860",0.0665083135391924,2.01663471599545,3.89585889393501,0.000372264937017763,0.00632016963966724,0.00501665749767456,"CAV1/ABCD3/FASN/ABCB11/ALDH3A2/ATP6V1B1/ACSL1/ACSL5/CYP1A2/CYP2D6/CYP4A11/DECR1/FAAH/HADH/HADHA/HSD17B10/UGT1A1/CYP2E1/EPHX1/ERLIN1/POR/SLC27A2/SLC27A5/GPX4/ACOX3/EHHADH/EIF6/HADHB",28,2.1992712646634,"BP",NA,NA
"GO:0002262","GO:0002262","myeloid cell homeostasis","17/622","201/18860",0.0845771144278607,2.56450864647822,4.11810798932659,0.000374791145494771,0.00633940413383349,0.005031924946948,"RAC1/RAC2/SLC25A5/HSPA9/LYN/SFXN1/RPS14/ACIN1/PRDX1/ADAM17/ADAR/HBB/HBD/HSPA1A/HSPA1B/NCSTN/RPS17",17,2.19795156129013,"BP",NA,NA
"GO:0098974","GO:0098974","postsynaptic actin cytoskeleton organization","5/622","20/18860",0.25,7.58038585209003,5.43740679350767,0.000394274300560316,0.00664425210203496,0.00527389912367425,"POTEE/MYH10/ACTBL2/ACTB/ACTG1",5,2.17755389752625,"BP",NA,NA
"GO:0017148","GO:0017148","negative regulation of translation","19/622","240/18860",0.0791666666666667,2.40045551982851,4.03228313242795,0.000401902769259743,0.00674781402262669,0.00535610177250021,"GAPDH/EIF2S1/CALR/CAPRIN1/CNOT1/DDX3X/DDX6/DHX36/EIF4A3/EIF6/FXR1/ILF3/PURA/RPS3/SCRIB/SERBP1/SYNCRIP/XRN1/YWHAG",19,2.17083689556424,"BP",NA,NA
"GO:0036503","GO:0036503","ERAD pathway","12/622","115/18860",0.104347826086957,3.16398713826367,4.29859758053385,0.000415759225298464,0.00693820257830355,0.00550722337678646,"CAV1/HSP90B1/CLGN/CALR/VCP/BCAP31/DERL1/ERLIN1/SEC61B/CANX/HSPA5/TRIM25",12,2.15875302398733,"BP",NA,NA
"GO:0006839","GO:0006839","mitochondrial transport","11/622","99/18860",0.111111111111111,3.36906037870668,4.36447139989446,0.000417817034385752,0.00693820257830355,0.00550722337678646,"SLC25A5/SFXN1/SFXN2/SFXN3/SLC25A15/MTCH2/MTX2/SLC25A13/SLC25A20/HSP90AA1/HSPA1A",11,2.15875302398733,"BP",NA,NA
"GO:0051348","GO:0051348","negative regulation of transferase activity","11/622","99/18860",0.111111111111111,3.36906037870668,4.36447139989446,0.000417817034385752,0.00693820257830355,0.00550722337678646,"LYN/ADAR/CORO1C/DNAJA1/GPRC5A/NPM1/PPIA/PRDX3/RPL11/RPL5/YWHAG",11,2.15875302398733,"BP",NA,NA
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","17/622","203/18860",0.083743842364532,2.53924255143903,4.07192800555295,0.000420363799143883,0.00695511013128969,0.00552064380808674,"CAV1/HSPA8/HSP90B1/P2RX7/CD14/IRGM/LYN/DDX3X/HSPA1A/HSPA1B/PARP1/PPP2CA/SQSTM1/YWHAE/ZC3HAV1/ZDHHC12/ZDHHC5",17,2.15769598874415,"BP",NA,NA
"GO:0034101","GO:0034101","erythrocyte homeostasis","15/622","167/18860",0.0898203592814371,2.7234919229066,4.13136819625324,0.000432719900296829,0.0070822861379517,0.00562159022309133,"RAC1/RAC2/SLC25A5/HSPA9/LYN/SFXN1/RPS14/ACIN1/PRDX1/ADAR/HBB/HBD/HSPA1A/HSPA1B/RPS17",15,2.14982653089291,"BP",NA,NA
"GO:0050657","GO:0050657","nucleic acid transport","15/622","167/18860",0.0898203592814371,2.7234919229066,4.13136819625324,0.000432719900296829,0.0070822861379517,0.00562159022309133,"ATXN2/DHX9/EIF4A3/FXR1/FXR2/HNRNPA1/HNRNPA2B1/KPNB1/NUP43/RAE1/SEH1L/THOC1/THOC3/THOC6/UPF1",15,2.14982653089291,"BP",NA,NA
"GO:0050658","GO:0050658","RNA transport","15/622","167/18860",0.0898203592814371,2.7234919229066,4.13136819625324,0.000432719900296829,0.0070822861379517,0.00562159022309133,"ATXN2/DHX9/EIF4A3/FXR1/FXR2/HNRNPA1/HNRNPA2B1/KPNB1/NUP43/RAE1/SEH1L/THOC1/THOC3/THOC6/UPF1",15,2.14982653089291,"BP",NA,NA
"GO:0008380","GO:0008380","RNA splicing","31/622","490/18860",0.063265306122449,1.91830172583503,3.80359947951369,0.0004366211302251,0.00712052380833048,0.00565194151217626,"PPP1R9B/HSPA8/AHNAK/ACIN1/DDX1/DDX17/DDX5/DHX15/DHX9/EFTUD2/EIF4A3/HNRNPA1/HNRNPA2B1/HNRNPL/HNRNPR/HSPA1A/ILF3/NONO/NPM1/PABPC1/PRPF19/PRPF4/PTBP1/SF3B3/SFPQ/SRPK1/SYNCRIP/THOC1/THOC3/THOC6/UPF1",31,2.14748805710753,"BP",NA,NA
"GO:0019065","GO:0019065","receptor-mediated endocytosis of virus by host cell","4/622","12/18860",0.333333333333333,10.10718113612,5.8278434612679,0.000469446258878039,0.00757439885778397,0.00601220647335033,"CAV1/SIGLEC1/DPP4/CAV2",4,2.12065182924242,"BP",NA,NA
"GO:0098911","GO:0098911","regulation of ventricular cardiac muscle cell action potential","4/622","12/18860",0.333333333333333,10.10718113612,5.8278434612679,0.000469446258878039,0.00757439885778397,0.00601220647335033,"CAV1/DSG2/DSP/JUP",4,2.12065182924242,"BP",NA,NA
"GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/622","12/18860",0.333333333333333,10.10718113612,5.8278434612679,0.000469446258878039,0.00757439885778397,0.00601220647335033,"CNOT1/CNOT7/DHX36/PABPC1",4,2.12065182924242,"BP",NA,NA
"GO:0051222","GO:0051222","positive regulation of protein transport","20/622","263/18860",0.0760456273764259,2.30582079151028,3.9382739688667,0.000480422536160477,0.0076926414651414,0.0061060619703644,"RAC1/P2RX7/GNA11/MYH10/PGRMC1/SLC2A2/TM9SF4/TMED10/ARF6/BCAP31/ASPH/CD81/FLNA/GLUD1/HSP90AA1/JUP/PPIA/TRIM28/TTN/YWHAE",20,2.11392450847467,"BP",NA,NA
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","21/622","283/18860",0.0742049469964664,2.25000852146842,3.91276998004764,0.000485002322683619,0.0076926414651414,0.0061060619703644,"TCP1/CCT5/CCT8/EGFR/ACTB/CCT2/CCT6A/DHX36/DHX9/EXOSC6/HNRNPA1/HNRNPA2B1/HSP90AA1/PARP1/RFC4/RPS3/RUVBL1/RUVBL2/TFRC/TRIM28/UBE2N",21,2.11392450847467,"BP",NA,NA
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","12/622","117/18860",0.102564102564103,3.10990188803694,4.22767463171384,0.000486871109493863,0.0076926414651414,0.0061060619703644,"OSBPL5/RAB10/KRT18/MYO1B/SPTBN1/GOLGA7/RP2/SCAMP1/SCAMP3/SNAP23/VAMP3/YWHAE",12,2.11392450847467,"BP",NA,NA
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","12/622","117/18860",0.102564102564103,3.10990188803694,4.22767463171384,0.000486871109493863,0.0076926414651414,0.0061060619703644,"NME2/CTNNA1/ADAM10/CD63/FLNA/ITGA3/LAMA5/LAMB2/LAMC1/MYH9/NRP1/TLN1",12,2.11392450847467,"BP",NA,NA
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","24/622","344/18860",0.0697674418604651,2.11545651686233,3.85588610517047,0.000486918844386972,0.0076926414651414,0.0061060619703644,"HSPA8/ACIN1/DDX1/DDX17/DDX5/DHX15/DHX9/EFTUD2/EIF4A3/HNRNPA1/HNRNPA2B1/HNRNPL/HNRNPR/ILF3/NPM1/PABPC1/PRPF19/PRPF4/PTBP1/SF3B3/SFPQ/SRPK1/SYNCRIP/UPF1",24,2.11392450847467,"BP",NA,NA
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","24/622","344/18860",0.0697674418604651,2.11545651686233,3.85588610517047,0.000486918844386972,0.0076926414651414,0.0061060619703644,"HSPA8/ACIN1/DDX1/DDX17/DDX5/DHX15/DHX9/EFTUD2/EIF4A3/HNRNPA1/HNRNPA2B1/HNRNPL/HNRNPR/ILF3/NPM1/PABPC1/PRPF19/PRPF4/PTBP1/SF3B3/SFPQ/SRPK1/SYNCRIP/UPF1",24,2.11392450847467,"BP",NA,NA
"GO:0033044","GO:0033044","regulation of chromosome organization","19/622","244/18860",0.0778688524590164,2.36110378999526,3.95192676818179,0.000493160121580434,0.00776428565117985,0.00616292980201228,"TCP1/CCT5/CCT8/ACTB/BUB3/CCT2/CCT6A/DHX36/HNRNPA1/HNRNPA2B1/HSP90AA1/LMNA/PARP1/RUVBL1/RUVBL2/SFPQ/UPF1/XRCC5/XRN1",19,2.10989849512176,"BP",NA,NA
"GO:0007213","GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","5/622","21/18860",0.238095238095238,7.2194150972286,5.26618588569769,0.000503540456181971,0.00790037612285506,0.00627095210584516,"GNAI2/GNA11/AGRN/GNAQ/GNB1",5,2.10235223222955,"BP",NA,NA
"GO:0006986","GO:0006986","response to unfolded protein","14/622","152/18860",0.0921052631578947,2.79277373498054,4.09826003733742,0.000516811813294135,0.00808073453776053,0.00641411224963711,"HSPA8/HSP90AB1/EIF2S1/VCP/VAPB/ATAD3A/CTH/DERL1/TRAM1/DNAJA1/HSP90AA1/HSPA1A/HSPA1L/HSPA5",14,2.09254916011688,"BP",NA,NA
"GO:0051236","GO:0051236","establishment of RNA localization","15/622","170/18860",0.0882352941176471,2.67543030073766,4.05239800107153,0.000522469055591392,0.00814121302376998,0.00646211726652511,"ATXN2/DHX9/EIF4A3/FXR1/FXR2/HNRNPA1/HNRNPA2B1/KPNB1/NUP43/RAE1/SEH1L/THOC1/THOC3/THOC6/UPF1",15,2.08931088131706,"BP",NA,NA
"GO:0050777","GO:0050777","negative regulation of immune response","18/622","226/18860",0.079646017699115,2.41499018296674,3.95203259371196,0.000526525163772876,0.00817641465927162,0.00649005869195163,"CD59/ENPP3/GNAS/IRGM/LYN/ARG1/ADAR/AMBP/CD55/CNOT7/HLA-B/LGALS1/NDFIP1/PARP1/PVR/YES1/YWHAG/YWHAZ",18,2.08743709180977,"BP",NA,NA
"GO:1903351","GO:1903351","cellular response to dopamine","8/622","57/18860",0.140350877192982,4.25565521520844,4.54598687110949,0.000531333788016341,0.00822302290977671,0.00652705415926984,"GNA11/GNAL/GNAS/CAV2/FLNA/GNB1/NCSTN/PALM",8,2.08496849977176,"BP",NA,NA
"GO:0019883","GO:0019883","antigen processing and presentation of endogenous antigen","6/622","32/18860",0.1875,5.68528938906752,4.89863669835359,0.0005472510097278,0.00844065116698811,0.00669979737511537,"HLA-DRA/TAP1/TAP2/TAPBP/HLA-B/HLA-C",6,2.07362404776759,"BP",NA,NA
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","24/622","348/18860",0.0689655172413793,2.09114092471449,3.79410820934421,0.0005739747549069,0.00882292275279187,0.00700322682818483,"HSPA8/ACIN1/DDX1/DDX17/DDX5/DHX15/DHX9/EFTUD2/EIF4A3/HNRNPA1/HNRNPA2B1/HNRNPL/HNRNPR/ILF3/NPM1/PABPC1/PRPF19/PRPF4/PTBP1/SF3B3/SFPQ/SRPK1/SYNCRIP/UPF1",24,2.05438752312883,"BP",NA,NA
"GO:0071346","GO:0071346","cellular response to type II interferon","11/622","103/18860",0.106796116504854,3.23822308244623,4.20635778591477,0.000587341324123553,0.00899798998236419,0.00714218707449197,"GAPDH/GSN/IRGM/ARG1/ACTG1/FLNB/MYO1C/STX8/SYNCRIP/VAMP3/VIM",11,2.04585449467861,"BP",NA,NA
"GO:1903350","GO:1903350","response to dopamine","8/622","58/18860",0.137931034482759,4.18228184942898,4.48246112015751,0.000598830181891533,0.00912492484009933,0.00724294207666415,"GNA11/GNAL/GNAS/CAV2/FLNA/GNB1/NCSTN/PALM",8,2.03977070404021,"BP",NA,NA
"GO:0006887","GO:0006887","exocytosis","25/622","370/18860",0.0675675675675676,2.04875293299731,3.76245671038395,0.00059963791806367,0.00912492484009933,0.00724294207666415,"RAC2/GNAI2/ANXA2/P2RX7/LYN/MYH10/NAPA/RAB10/RAB15/RAP1B/TMED10/ARF6/ATP2A2/CASK/EFR3A/LAT2/MYH9/RALB/SCAMP1/SCAMP3/SCRIB/SNAP23/TMEM63B/TXLNA/VAMP3",25,2.03977070404021,"BP",NA,NA
"GO:1990748","GO:1990748","cellular detoxification","12/622","120/18860",0.1,3.03215434083601,4.12409286398546,0.000612576901149623,0.00929074966743595,0.00737456613278722,"SELENOF/CP/SLC22A1/NNT/MGST1/GPX4/CAT/PRDX1/AMBP/HBB/PRDX2/PRDX3",12,2.0319492415182,"BP",NA,NA
"GO:0060048","GO:0060048","cardiac muscle contraction","14/622","155/18860",0.0903225806451613,2.73872004978737,4.01404809619758,0.000628672989110267,0.00939783490404309,0.00745956542643651,"CAV1/GSN/DSG2/ATP1B1/CACNA2D1/DSP/ATP2A2/ACTC1/ASPH/ATP1A1/FLNA/HSP90AA1/JUP/TTN",14,2.0269721886909,"BP",NA,NA
"GO:0022604","GO:0022604","regulation of cell morphogenesis","19/622","249/18860",0.0763052208835341,2.31369206730459,3.85366814744533,0.000632044170559718,0.00939783490404309,0.00745956542643651,"RAC1/RAC2/SPARC/GNA13/MSN/MYH10/MYH14/RDX/CAPRIN1/CAPZB/CD44/CFL1/CLDN3/CORO1C/DBN1/DHX36/LARP4/MYH9/PALM",19,2.0269721886909,"BP",NA,NA
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","10/622","88/18860",0.113636363636364,3.4456299327682,4.24661335707444,0.00063236856182657,0.00939783490404309,0.00745956542643651,"GSN/RDX/SPTBN2/CAPZA2/SPTBN1/CAPZB/CFL1/LIMA1/SPTAN1/TAOK1",10,2.0269721886909,"BP",NA,NA
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","10/622","88/18860",0.113636363636364,3.4456299327682,4.24661335707444,0.00063236856182657,0.00939783490404309,0.00745956542643651,"HSP90B1/P2RX7/CD14/DDX3X/HSPA1A/HSPA1B/PPP2CA/YWHAE/ZC3HAV1/ZDHHC5",10,2.0269721886909,"BP",NA,NA
"GO:0086001","GO:0086001","cardiac muscle cell action potential","10/622","88/18860",0.113636363636364,3.4456299327682,4.24661335707444,0.00063236856182657,0.00939783490404309,0.00745956542643651,"CAV1/DSG2/ATP1B1/CACNA2D1/DSP/ATP2A2/ATP1A1/FLNA/JUP/YWHAE",10,2.0269721886909,"BP",NA,NA
"GO:0036376","GO:0036376","sodium ion export across plasma membrane","5/622","22/18860",0.227272727272727,6.89125986553639,5.10584987258353,0.000634095673745325,0.00939783490404309,0.00745956542643651,"ATP1A4/ATP1B1/ATP4A/SLC4A4/ATP1A1",5,2.0269721886909,"BP",NA,NA
"GO:0140354","GO:0140354","lipid import into cell","5/622","22/18860",0.227272727272727,6.89125986553639,5.10584987258353,0.000634095673745325,0.00939783490404309,0.00745956542643651,"ACSL1/ACSL5/SLC27A2/SLC27A5/SLC2A1",5,2.0269721886909,"BP",NA,NA
"GO:0032272","GO:0032272","negative regulation of protein polymerization","9/622","73/18860",0.123287671232877,3.7382724750033,4.32887744058417,0.000644135965985177,0.00951564495205375,0.00755307757790548,"GSN/MYADM/RDX/SPTBN2/CAPZA2/SPTBN1/CAPZB/CFL1/SPTAN1",9,2.02156177073739,"BP",NA,NA
"GO:0006787","GO:0006787","porphyrin-containing compound catabolic process","4/622","13/18860",0.307692307692308,9.32970566411081,5.54812367330461,0.000660466370576294,0.00966277165955671,0.00766985993382049,"ABCC2/SLCO1B3/UGT1A1/AMBP",4,2.0148982831292,"BP",NA,NA
"GO:0033015","GO:0033015","tetrapyrrole catabolic process","4/622","13/18860",0.307692307692308,9.32970566411081,5.54812367330461,0.000660466370576294,0.00966277165955671,0.00766985993382049,"ABCC2/SLCO1B3/UGT1A1/AMBP",4,2.0148982831292,"BP",NA,NA
